fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9994485356446463,0.8597851905669861,0.9819376356667116,0.042012068774968186,6.747245788574219e-05,15,torneo,20,10,1073445718,111111111110110111101101010110,3
0.9994487144092771,0.9956080776158702,0.9990178631575614,0.0011374459640480807,6.842613220214844e-05,16,torneo,20,10,1073445814,111111111110110111101110110110,3
0.9994485356446463,0.999355282275116,0.9994298849707401,3.730134781210204e-05,6.198883056640625e-05,17,torneo,20,10,1073445718,111111111110110111101101010110,3
0.9994485356446463,0.9994485356446463,0.9994485356446463,0.0,6.461143493652344e-05,18,torneo,20,10,1073445718,111111111110110111101101010110,3
0.9994485356446463,0.9994485356446463,0.9994485356446463,0.0,6.175041198730469e-05,19,torneo,20,10,1073445718,111111111110110111101101010110,3
0.9994485356446463,0.9994485356446463,0.9994485356446463,0.0,6.175041198730469e-05,20,torneo,20,10,1073445718,111111111110110111101101010110,3
0.9548856384320584,0.0286769451292518,0.4729041662837977,0.34017382353783465,5.364418029785156e-05,1,elitismo,20,10,1049241720,111110100010100010100001111000,1
0.9548856384320584,0.36118201972834046,0.6988387135726863,0.15556164454235075,8.273124694824219e-05,2,elitismo,20,10,1049241720,111110100010100010100001111000,1
0.959132189960652,0.6422439636047398,0.7756962183520135,0.14283171704931077,7.271766662597656e-05,3,elitismo,20,10,1051572217,111110101011011011011111111001,1
0.988740094641647,0.6452311617375539,0.8403035803993102,0.1334851492025523,7.653236389160156e-05,4,elitismo,20,10,1067679595,111111101000110111111101101011,1
0.988740094641647,0.6916320254721153,0.9068951790433044,0.10806120984333946,6.413459777832031e-05,5,elitismo,20,10,1067679595,111111101000110111111101101011,1
0.988740094641647,0.6915812668715784,0.8279203588794932,0.13657676816146555,4.506111145019531e-05,6,elitismo,20,10,1067679595,111111101000110111111101101011,1
0.988740094641647,0.6915812684205795,0.8842212340461202,0.11964117571929919,5.3882598876953125e-05,7,elitismo,20,10,1067679595,111111101000110111111101101011,1
0.988740094641647,0.9151201482652503,0.9753260142917226,0.023204675076524836,5.173683166503906e-05,8,elitismo,20,10,1067679595,111111101000110111111101101011,1
0.988740094641647,0.9885167516280793,0.9886039125870921,0.00010678699211581435,9.179115295410156e-05,9,elitismo,20,10,1067679595,111111101000110111111101101011,1
0.9887440304193875,0.9885167497761597,0.9886057261878743,0.0001089913755941926,4.601478576660156e-05,10,elitismo,20,10,1067681720,111111101000111000011110111000,1
0.9887440304193875,0.9885167516280793,0.988584159945874,0.00010263284614134993,4.982948303222656e-05,11,elitismo,20,10,1067681720,111111101000111000011110111000,1
0.9887440304193875,0.9885167516280793,0.9886071641315188,0.00010985865853392936,5.1021575927734375e-05,12,elitismo,20,10,1067681720,111111101000111000011110111000,1
0.9887440304193875,0.9603571320176548,0.9858147201614906,0.008486529360940931,4.315376281738281e-05,13,elitismo,20,10,1067681720,111111101000111000011110111000,1
0.9887595013430504,0.9603571320176548,0.9802052331855592,0.012993827972423606,4.506111145019531e-05,14,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9887595013430504,0.9603571320176548,0.9829969222218743,0.011320405473822322,5.245208740234375e-05,15,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9887595013430504,0.9603503727529175,0.9829742033393052,0.011310610764656176,5.817413330078125e-05,16,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9887595013430504,0.035056930432098066,0.8901597989591175,0.2851201373369784,4.9591064453125e-05,17,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9887595013430504,0.9771251060169159,0.9866672214096942,0.003950680362449418,4.315376281738281e-05,18,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9887595013430504,0.9771251060169159,0.9843912681119958,0.005287723949841502,4.863739013671875e-05,19,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9887595013430504,0.9500299760309783,0.9825330528206333,0.011760276788535397,4.38690185546875e-05,20,elitismo,20,10,1067690073,111111101000111010100001011001,1
0.9404329832069072,0.00014609616726662944,0.4037850120029969,0.27109027706992095,5.936622619628906e-05,1,elitismo,20,10,1041271055,111110000100001000100100001111,2
0.9882476341664591,0.31754266335707704,0.6420619042503468,0.23118449549558753,5.030632019042969e-05,2,elitismo,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.31754266335707704,0.674427712739165,0.24803285541392212,6.008148193359375e-05,3,elitismo,20,10,1067413673,111111100111110111000010101001,2
0.9882476341664591,0.31754397328138256,0.789466502365453,0.2203553577531665,4.458427429199219e-05,4,elitismo,20,10,1067413673,111111100111110111000010101001,2
